D/loss_real_skt,D/loss_fake,D/loss_cls,Elapsed Time,Iteration,G/loss_fake,D/loss_fake_skt,D/loss_real,D/loss_gp,D/loss_gp_skt,G/loss_cls,G/loss_rec,G/g_loss_recXY,D/d_loss_cls_skt
-0.04477207735180855,0.006353981792926788,0.3440662622451782,0:06:19,10,-0.00556850666180253,0.005612513981759548,-0.06146172061562538,9.474912643432617,9.396952629089355,0.3444512188434601,83.99600219726562,68.9111328125,0.3446909785270691
-0.5538378953933716,0.06890573352575302,0.29203349351882935,0:11:37,20,0.12254569679498672,-0.08903748542070389,-1.117403268814087,7.758273124694824,6.454333782196045,0.33474764227867126,84.62122344970703,68.31262969970703,0.33632269501686096
